,trial,subject_id,session,onset_time,mean_speed,num_licks,num_rewards,num_blinks,pupil_dil,structure,spike_count,burst_count,exponent,spectra_flat
892,73,sub-607660,0220609,5333.917704720535,0.6872762244989653,0,0,0,45.80448479618158,VISli,298,1,1.6901978421747244,"[-3.85513515e-01 -3.61968046e-01 -2.72138208e-01 -1.57424450e-01
 -5.48162029e-02  1.99876406e-02  6.32100819e-02  7.65507811e-02
  6.50552815e-02  3.62895126e-02 -3.18559583e-04 -3.45927525e-02
 -5.77088183e-02 -6.47483959e-02 -5.58027840e-02 -3.45190153e-02
 -5.47659125e-03  2.75852856e-02  6.21644224e-02  9.66320186e-02
  1.29763435e-01  1.60455190e-01  1.87649858e-01  2.10384719e-01
  2.27875573e-01  2.39581399e-01  2.45231297e-01  2.44817827e-01
  2.38569720e-01  2.26916944e-01  2.10457434e-01  1.89930030e-01
  1.66194379e-01  1.40214206e-01  1.13038224e-01  8.57705806e-02
  5.95234696e-02  3.53484682e-02  1.41503328e-02 -3.40217789e-03
 -1.69474107e-02 -2.64624110e-02 -3.22436179e-02 -3.48411145e-02
 -3.49646138e-02 -3.33848925e-02 -3.08496028e-02 -2.80240357e-02
 -2.54580226e-02 -2.35745570e-02 -2.26735071e-02 -2.29441228e-02
 -2.44813746e-02 -2.73030730e-02 -3.13655813e-02 -3.65777765e-02
 -4.28124888e-02 -4.99160947e-02 -5.77162577e-02 -6.60282833e-02
 -7.46607598e-02 -8.34201773e-02 -9.21155072e-02 -1.00562370e-01
 -1.08587002e-01 -1.16030146e-01 -1.22750252e-01 -1.28626556e-01
 -1.33561306e-01 -1.37481234e-01 -1.40338125e-01 -1.42108466e-01
 -1.42792199e-01 -1.42410705e-01 -1.41004182e-01 -1.38628615e-01
 -1.35352559e-01 -1.31253886e-01 -1.26416838e-01 -1.20929101e-01
 -1.14879500e-01 -1.08355966e-01 -1.01443907e-01 -9.42249951e-02
 -8.67761926e-02 -7.91691407e-02 -7.14697298e-02 -6.37378756e-02
 -5.60274029e-02 -4.83860783e-02 -4.08556971e-02 -3.34722637e-02
 -2.62662241e-02 -1.92626804e-02 -1.24817683e-02 -5.93897814e-03
  3.54583724e-04  6.39163942e-03  1.21685575e-02  1.76847571e-02
  2.29425197e-02  2.79464505e-02  3.27032099e-02  3.72211994e-02
  4.15102072e-02  4.55811637e-02  4.94459486e-02  5.31171041e-02
  5.66078143e-02  5.99316241e-02  6.31024119e-02  6.61343709e-02
  6.90417970e-02  7.18391857e-02  7.45410638e-02  7.71620110e-02
  7.97165831e-02  8.22192019e-02  8.46841510e-02  8.71254558e-02
  8.95566756e-02  9.19909775e-02  9.44407619e-02  9.69177482e-02
  9.94327066e-02  1.01995274e-01  1.04613942e-01  1.07295828e-01]"
893,73,sub-607660,0220609,5333.917704720535,0.6872762244989653,0,0,0,45.80448479618158,VISp,534,0,1.462311672456893,"[ 0.09761356  0.1115279   0.09826417  0.05952705  0.00429214 -0.05311388
 -0.09756681 -0.11973836 -0.11962275 -0.10393818 -0.08089817 -0.05671723
 -0.03473491 -0.0160994  -0.00089687  0.01095582  0.01931272  0.0238208
  0.02413372  0.02011797  0.01196227  0.0001911  -0.0143796  -0.0307047
 -0.04756447 -0.06360904 -0.07741457 -0.08758697 -0.09293491 -0.09268923
 -0.08669206 -0.07546391 -0.06010342 -0.04205709 -0.02284947 -0.00386026
  0.01381015  0.02938928  0.04241998  0.05271584  0.06030488  0.06537454
  0.068223    0.06921894  0.06876862  0.06728869  0.06518365  0.06282652
  0.06054247  0.05859564  0.05718     0.05641455  0.05634418  0.05694558
  0.05813756  0.05979461  0.06176194  0.06387024  0.06594902  0.06783738
  0.06939198  0.07049211  0.07104227  0.07097254  0.07023752  0.06881423
  0.06669918  0.06390549  0.06045978  0.0563994   0.05176993  0.04662303
  0.04101476  0.03500431  0.02865295  0.02202348  0.01517975  0.00818636
  0.00110873 -0.00598742 -0.01303602 -0.01997101 -0.02672678 -0.03323864
 -0.03944374 -0.04528176 -0.0506959  -0.05563404 -0.06004963 -0.06390271
 -0.06716095 -0.06980011 -0.07180462 -0.07316797 -0.07389239 -0.07398866
 -0.07347563 -0.07237919 -0.07073152 -0.06856979 -0.06593516 -0.06287149
 -0.05942429 -0.05563953 -0.05156292 -0.04723881 -0.04270984 -0.03801613
 -0.03319515 -0.02828129 -0.02330581 -0.01829687 -0.01327946 -0.00827561
 -0.00330453  0.00161722  0.00647539  0.011258    0.0159549   0.02055762
  0.02505924  0.02945398  0.03373723  0.03790518  0.04195475  0.0458835
  0.04968938  0.05337074]"
894,73,sub-607660,0220609,5333.917704720535,0.6872762244989653,0,0,0,45.80448479618158,LGd,394,4,4.126634569083003,"[-9.47975559e-02 -9.08230482e-02 -4.75739894e-02  5.04042715e-02
  1.78665435e-01  3.01160512e-01  3.96006865e-01  4.57464374e-01
  4.88347718e-01  4.94188730e-01  4.80496499e-01  4.51845593e-01
  4.11810007e-01  3.63255370e-01  3.08756195e-01  2.50995643e-01
  1.93021912e-01  1.38230635e-01  8.99847413e-02  5.09451345e-02
  2.24235085e-02  4.15107134e-03 -5.39354573e-03 -8.33610734e-03
 -6.81423133e-03 -2.64893083e-03  2.73605940e-03  8.26500235e-03
  1.31338130e-02  1.67560711e-02  1.87380562e-02  1.88714509e-02
  1.71297957e-02  1.36600182e-02  8.76402926e-03  2.86914873e-03
 -3.51308020e-03 -9.83811826e-03 -1.55857662e-02 -2.03172445e-02
 -2.37231016e-02 -2.56531574e-02 -2.61231050e-02 -2.52971283e-02
 -2.34519207e-02 -2.09306558e-02 -1.80963462e-02 -1.52917573e-02
 -1.28098719e-02 -1.08757829e-02 -9.63871193e-03 -9.17206511e-03
 -9.47887203e-03 -1.05009853e-02 -1.21300309e-02 -1.42198285e-02
 -1.65987241e-02 -1.90823402e-02 -2.14853617e-02 -2.36327475e-02
 -2.53692707e-02 -2.65672801e-02 -2.71321078e-02 -2.70049446e-02
 -2.61630875e-02 -2.46179740e-02 -2.24109416e-02 -1.96079436e-02
 -1.62933786e-02 -1.25638345e-02 -8.52222612e-03 -4.27268571e-03
  8.35847478e-05  4.45143426e-03  8.74389894e-03  1.28834708e-02
  1.68026554e-02  2.04440287e-02  2.37597024e-02  2.67109438e-02
  2.92672784e-02  3.14057308e-02  3.31100768e-02  3.43699862e-02
  3.51805856e-02  3.55417615e-02  3.54577263e-02  3.49366524e-02
  3.39903683e-02  3.26340931e-02  3.08863701e-02  2.87687949e-02
  2.63059790e-02  2.35256064e-02  2.04581893e-02  1.71371382e-02
  1.35988209e-02  9.88233709e-03  6.02966469e-03  2.08544701e-03
 -1.90299348e-03 -5.88585701e-03 -9.81100932e-03 -1.36242364e-02
 -1.72695336e-02 -2.06895133e-02 -2.38258195e-02 -2.66197231e-02
 -2.90126910e-02 -3.09471419e-02 -3.23671962e-02 -3.32194916e-02
 -3.34540830e-02 -3.30252770e-02 -3.18925158e-02 -3.00211434e-02
 -2.73831455e-02 -2.39577046e-02 -1.97316728e-02 -1.46998302e-02
 -8.86493981e-03 -2.23770088e-03  5.16363036e-03  1.33136234e-02
  2.21803333e-02  3.17260909e-02  4.19082433e-02  5.26800974e-02]"
895,73,sub-607660,0220609,5333.917704720535,0.6872762244989653,0,0,0,45.80448479618158,VISl,381,2,1.2662547357917855,"[ 0.01575282  0.0078043  -0.01654742 -0.02930209 -0.0076564   0.0535605
  0.13533503  0.21219748  0.26889466  0.30143406  0.31216401  0.30576374
  0.287041    0.25997721  0.22753839  0.19191155  0.15488427  0.11815089
  0.083425    0.05234198  0.02622776  0.0058662  -0.00861007 -0.01765632
 -0.0221228  -0.02302137 -0.02132681 -0.01784598 -0.01315563 -0.0075962
 -0.00130838  0.0057002   0.01347225  0.02201937  0.03125921  0.0409845
  0.05086805  0.06049729  0.06942555  0.07722505  0.08353054  0.08806757
  0.0906651   0.09125455  0.08985959  0.08658053  0.08157636  0.07504712
  0.06721794  0.05832569  0.04860858  0.0382989   0.02761817  0.01677476
  0.00596256 -0.00463891 -0.01486489 -0.02456527 -0.03360573 -0.04186902
 -0.04925704 -0.05569319 -0.06112448 -0.06552323 -0.06888787 -0.07124242
 -0.07263518 -0.07313587 -0.07283202 -0.07182479 -0.07022439 -0.06814564
 -0.06570388 -0.06301128 -0.06017392 -0.05728935 -0.05444494 -0.05171667
 -0.04916844 -0.04685177 -0.04480574 -0.04305723 -0.04162129 -0.04050166
 -0.03969135 -0.03917339 -0.03892162 -0.03890163 -0.03907168 -0.03938388
 -0.03978533 -0.04021945 -0.0406273  -0.04094902 -0.04112529 -0.04109878
 -0.04081546 -0.04022594 -0.03928657 -0.03796033 -0.03621757 -0.03403639
 -0.0314028  -0.0283106  -0.02476103 -0.02076209 -0.01632787 -0.01147752
 -0.00623437 -0.00062484  0.0053226   0.01157819  0.01811194  0.02489412
  0.03189607  0.03909042  0.04645162  0.05395588  0.06158145  0.06930848
  0.07711889  0.08499624  0.09292552  0.1008929   0.1088854   0.11689087
  0.1248975   0.1328937 ]"
896,74,sub-607660,0220609,5335.919314720534,0.12332730504272102,0,0,0,44.109794088716434,VISli,339,1,0.9772052813780925,"[ 4.16119556e-02  2.02199893e-02 -2.61595104e-02 -7.74994027e-02
 -9.68614661e-02 -5.30654754e-02  4.32546897e-02  1.54811914e-01
  2.53895671e-01  3.29123622e-01  3.78542622e-01  4.04412596e-01
  4.10713319e-01  4.01905940e-01  3.82243922e-01  3.55488661e-01
  3.25005489e-01  2.94094509e-01  2.66247405e-01  2.44982403e-01
  2.33122653e-01  2.31841401e-01  2.40152612e-01  2.55287908e-01
  2.73708185e-01  2.92109134e-01  3.08000741e-01  3.19842988e-01
  3.26917728e-01  3.29108061e-01  3.26682725e-01  3.20122528e-01
  3.09996163e-01  2.96879502e-01  2.81310648e-01  2.63771661e-01
  2.44688337e-01  2.24440682e-01  2.03376650e-01  1.81825141e-01
  1.60104236e-01  1.38523707e-01  1.17381617e-01  9.69566889e-02
  7.74984987e-02  5.92170742e-02  4.22751402e-02  2.67836919e-02
  1.28019820e-02  3.41705780e-04 -1.06252951e-02 -2.01575991e-02
 -2.83339324e-02 -3.52435985e-02 -4.09788844e-02 -4.56292598e-02
 -4.92782165e-02 -5.20019969e-02 -5.38701072e-02 -5.49469575e-02
 -5.52940568e-02 -5.49723789e-02 -5.40443582e-02 -5.25753430e-02
 -5.06343172e-02 -4.82938895e-02 -4.56295853e-02 -4.27186166e-02
 -3.96382870e-02 -3.64642148e-02 -3.32685440e-02 -3.01182751e-02
 -2.70738171e-02 -2.41878205e-02 -2.15043185e-02 -1.90581794e-02
 -1.68748508e-02 -1.49703592e-02 -1.33515814e-02 -1.20166338e-02
 -1.09554948e-02 -1.01507312e-02 -9.57832300e-03 -9.20867017e-03
 -9.00749608e-03 -8.93698504e-03 -8.95686712e-03 -9.02560554e-03
 -9.10147076e-03 -9.14372261e-03 -9.11369736e-03 -8.97581766e-03
 -8.69853864e-03 -8.25512074e-03 -7.62431162e-03 -6.79081137e-03
 -5.74552218e-03 -4.48570638e-03 -3.01480551e-03 -1.34222914e-03
  5.17170913e-04  2.54362785e-03  4.71317638e-03  6.99846868e-03
  9.36949604e-03  1.17945177e-02  1.42407443e-02  1.66752227e-02
  1.90653923e-02  2.13798329e-02  2.35887325e-02  2.56643002e-02
  2.75812221e-02  2.93168312e-02  3.08513934e-02  3.21681657e-02
  3.32534971e-02  3.40968322e-02  3.46906516e-02  3.50303882e-02
  3.51143868e-02  3.49436257e-02  3.45217447e-02  3.38546700e-02
  3.29505101e-02  3.18194549e-02  3.04733524e-02  2.89256067e-02]"
897,74,sub-607660,0220609,5335.919314720534,0.12332730504272102,0,0,0,44.109794088716434,VISp,592,0,0.7585993584344453,"[-0.10325511 -0.04093616  0.07689531  0.20056884  0.31583948  0.4188171
  0.50140483  0.55659098  0.58269416  0.58237886  0.56046441  0.5225766
  0.47466196  0.42278311  0.37264261  0.32867504  0.29314889  0.26600015
  0.24562721  0.23009561  0.21801098  0.20874839  0.20218486  0.19826052
  0.19664791  0.19665825  0.19735566  0.19776054  0.1970281   0.19454513
  0.18994606  0.18307588  0.1739319   0.16260611  0.14924111  0.13400253
  0.11706761  0.0986258   0.07888646  0.05808954  0.03651528  0.01448961
 -0.00761584 -0.02939078 -0.05039971 -0.07020113 -0.08837063 -0.10452511
 -0.1183455  -0.12959478 -0.13812904 -0.14390061 -0.1469531  -0.14740987
 -0.14545839 -0.1413324  -0.13529477 -0.12762203 -0.11859196 -0.10847418
 -0.09752361 -0.08597647 -0.07404804 -0.06193182 -0.04979965 -0.03780229
 -0.0260706  -0.01471668 -0.00383532  0.00649453  0.01620834  0.0252545
  0.03359295  0.0411938   0.04803614  0.05410692  0.05940003  0.06391542
  0.06765851  0.07063966  0.0728738   0.07438015  0.0751821   0.07530707
  0.07478646  0.07365562  0.07195377  0.06972388  0.06701249  0.06386945
  0.06034759  0.05650219  0.05239041  0.04807067  0.04360174  0.03904199
  0.03444842  0.02987577  0.02537552  0.02099516  0.01677728  0.01275906
  0.00897173  0.0054402   0.0021831  -0.00078727 -0.00346459 -0.00584809
 -0.00794203 -0.00975489 -0.01129867 -0.01258815 -0.01363988 -0.0144717
 -0.01510163 -0.01554764 -0.01582669 -0.01595466 -0.01594562 -0.01581186
 -0.01556369 -0.01520931 -0.01475487 -0.01420467 -0.01356127 -0.01282562
 -0.01199752 -0.01107586]"
898,74,sub-607660,0220609,5335.919314720534,0.12332730504272102,0,0,0,44.109794088716434,LGd,519,0,0.814418493469985,"[ 0.04201071  0.08711579  0.11136217  0.11020253  0.08698842  0.0494649
  0.00596913 -0.03553792 -0.06759761 -0.08517939 -0.08854044 -0.08320233
 -0.07641463 -0.07362314 -0.07720526 -0.08689873 -0.10072458 -0.11582085
 -0.12911446 -0.13790817 -0.14038788 -0.13593352 -0.12510461 -0.1093096
 -0.09032969 -0.06990076 -0.04946299 -0.03007417 -0.0124262   0.00309608
  0.01635139  0.02738777  0.03639833  0.04368239  0.04960754  0.05457074
  0.05895883  0.06311141  0.06729     0.07165749  0.07627047  0.08108492
  0.08597314  0.09074832  0.09519199  0.09908026  0.10220589  0.10439442
  0.10551422  0.10548107  0.10425827  0.10185362  0.09831433  0.09372077
  0.08817995  0.08181886  0.07477841  0.06720765  0.05925885  0.05108312
  0.04282664  0.0346278   0.02661476  0.0189037   0.01159767  0.00478577
 -0.00145694 -0.00706965 -0.01200555 -0.01623159 -0.0197282  -0.02248897
 -0.02452032 -0.02584113 -0.02648219 -0.0264855  -0.02590331 -0.02479683
 -0.02323488 -0.02129193 -0.01904628 -0.01657808 -0.01396726 -0.01129172
 -0.00862544 -0.00603711 -0.00358886 -0.00133524  0.00067731  0.00241084
  0.00383615  0.00493246  0.0056872   0.00609562  0.00616005  0.00588929
  0.00529791  0.00440538  0.00323525  0.00181448  0.00017246 -0.00165959
 -0.00364932 -0.00576413 -0.00797138 -0.01023932 -0.01253712 -0.01483558
 -0.01710716 -0.01932634 -0.02146964 -0.02351585 -0.02544584 -0.02724279
 -0.02889188 -0.0303805  -0.0316978  -0.03283507 -0.03378517 -0.0345427
 -0.03510407 -0.03546707 -0.03563125 -0.03559752 -0.0353684  -0.0349479
 -0.03434152 -0.03355627]"
899,74,sub-607660,0220609,5335.919314720534,0.12332730504272102,0,0,0,44.109794088716434,VISl,523,0,1.3426926893164766,"[ 1.27974403e-02  3.39858444e-02  4.05135918e-02  5.19043547e-02
  9.09942018e-02  1.56868213e-01  2.27124624e-01  2.82021217e-01
  3.13723047e-01  3.22476639e-01  3.11825388e-01  2.86007005e-01
  2.48948292e-01  2.04106448e-01  1.54700196e-01  1.04006311e-01
  5.54562643e-02  1.23800544e-02 -2.25461176e-02 -4.78612582e-02
 -6.35425050e-02 -7.07586955e-02 -7.13338116e-02 -6.72163578e-02
 -6.01364698e-02 -5.14665567e-02 -4.22182632e-02 -3.31043245e-02
 -2.46178455e-02 -1.71031735e-02 -1.08058479e-02 -5.89835519e-03
 -2.48543632e-03 -5.97236763e-04 -1.79884497e-04 -1.09145350e-03
 -3.10790869e-03 -5.93988871e-03 -9.25813246e-03 -1.27232940e-02
 -1.60153883e-02 -1.88579097e-02 -2.10338866e-02 -2.23920061e-02
 -2.28439735e-02 -2.23550859e-02 -2.09315031e-02 -1.86072397e-02
 -1.54333886e-02 -1.14709324e-02 -6.78733875e-03 -1.45634543e-03
  4.44047399e-03  1.08114331e-02  1.75533680e-02  2.45513468e-02
  3.16804838e-02  3.88089617e-02  4.58024748e-02  5.25289988e-02
  5.88634898e-02  6.46920980e-02  6.99153199e-02  7.44501406e-02
  7.82311288e-02  8.12104509e-02  8.33574221e-02  8.46572012e-02
  8.51093083e-02  8.47259508e-02  8.35303339e-02  8.15550634e-02
  7.88407079e-02  7.54345544e-02  7.13895654e-02  6.67635214e-02
  6.16183204e-02  5.60193822e-02  5.00351641e-02  4.37366432e-02
  3.71968195e-02  3.04901575e-02  2.36919174e-02  1.68775425e-02
  1.01216331e-02  3.49713044e-03 -2.92574054e-03 -9.08050033e-03
 -1.49055710e-02 -2.03452683e-02 -2.53508263e-02 -2.98812032e-02
 -3.39037679e-02 -3.73948273e-02 -4.03397696e-02 -4.27330967e-02
 -4.45782032e-02 -4.58867940e-02 -4.66782715e-02 -4.69788024e-02
 -4.68203712e-02 -4.62396818e-02 -4.52770704e-02 -4.39754068e-02
 -4.23790590e-02 -4.05329180e-02 -3.84815464e-02 -3.62684155e-02
 -3.39352840e-02 -3.15216847e-02 -2.90645364e-02 -2.65978523e-02
 -2.41525694e-02 -2.17564223e-02 -1.94339549e-02 -1.72065006e-02
 -1.50923337e-02 -1.31067074e-02 -1.12620887e-02 -9.56829002e-03
 -8.03262387e-03 -6.66018252e-03 -5.45394466e-03 -4.41506216e-03
 -3.54301319e-03 -2.83579975e-03 -2.29016643e-03 -1.90176014e-03]"
900,75,sub-607660,0220609,5337.921044720534,1.7618985380574168,0,0,0,43.33707037424351,VISli,264,2,,
901,75,sub-607660,0220609,5337.921044720534,1.7618985380574168,0,0,0,43.33707037424351,VISp,426,2,,
902,75,sub-607660,0220609,5337.921044720534,1.7618985380574168,0,0,0,43.33707037424351,LGd,409,7,,
903,75,sub-607660,0220609,5337.921044720534,1.7618985380574168,0,0,0,43.33707037424351,VISl,357,0,,
904,76,sub-607660,0220609,5339.922724720535,50.008330071797324,0,0,0,44.69583839046761,VISli,465,0,,
905,76,sub-607660,0220609,5339.922724720535,50.008330071797324,0,0,0,44.69583839046761,VISp,710,0,,
906,76,sub-607660,0220609,5339.922724720535,50.008330071797324,0,0,0,44.69583839046761,LGd,613,0,,
907,76,sub-607660,0220609,5339.922724720535,50.008330071797324,0,0,0,44.69583839046761,VISl,573,0,,
908,77,sub-607660,0220609,5341.924394720535,71.01706407891945,0,0,0,45.69219870596321,VISli,382,0,,
909,77,sub-607660,0220609,5341.924394720535,71.01706407891945,0,0,0,45.69219870596321,VISp,675,1,,
910,77,sub-607660,0220609,5341.924394720535,71.01706407891945,0,0,0,45.69219870596321,LGd,548,0,,
911,77,sub-607660,0220609,5341.924394720535,71.01706407891945,0,0,0,45.69219870596321,VISl,562,2,,
912,78,sub-607660,0220609,5343.926044720534,59.451269795753575,0,0,0,45.66341765208612,VISli,285,0,,
913,78,sub-607660,0220609,5343.926044720534,59.451269795753575,0,0,0,45.66341765208612,VISp,616,0,,
914,78,sub-607660,0220609,5343.926044720534,59.451269795753575,0,0,0,45.66341765208612,LGd,476,2,,
915,78,sub-607660,0220609,5343.926044720534,59.451269795753575,0,0,0,45.66341765208612,VISl,446,0,,
916,79,sub-607660,0220609,5345.927734720534,19.839640197335125,0,0,0,46.038623171598935,VISli,250,0,,
917,79,sub-607660,0220609,5345.927734720534,19.839640197335125,0,0,0,46.038623171598935,VISp,472,0,,
918,79,sub-607660,0220609,5345.927734720534,19.839640197335125,0,0,0,46.038623171598935,LGd,481,3,,
919,79,sub-607660,0220609,5345.927734720534,19.839640197335125,0,0,0,46.038623171598935,VISl,420,0,,
920,80,sub-607660,0220609,5347.929504720534,0.07705259889694507,0,0,0,45.45990125853015,VISli,243,0,,
921,80,sub-607660,0220609,5347.929504720534,0.07705259889694507,0,0,0,45.45990125853015,VISp,406,1,,
922,80,sub-607660,0220609,5347.929504720534,0.07705259889694507,0,0,0,45.45990125853015,LGd,484,5,,
923,80,sub-607660,0220609,5347.929504720534,0.07705259889694507,0,0,0,45.45990125853015,VISl,440,0,,
924,81,sub-607660,0220609,5349.931154720534,0.23585076490015155,0,0,0,43.217586635488686,VISli,276,1,,
925,81,sub-607660,0220609,5349.931154720534,0.23585076490015155,0,0,0,43.217586635488686,VISp,443,0,,
926,81,sub-607660,0220609,5349.931154720534,0.23585076490015155,0,0,0,43.217586635488686,LGd,417,5,,
927,81,sub-607660,0220609,5349.931154720534,0.23585076490015155,0,0,0,43.217586635488686,VISl,370,0,,
928,82,sub-607660,0220609,5351.932834720535,30.774359871284034,0,0,0,43.5071332799857,VISli,301,0,,
929,82,sub-607660,0220609,5351.932834720535,30.774359871284034,0,0,0,43.5071332799857,VISp,545,1,,
930,82,sub-607660,0220609,5351.932834720535,30.774359871284034,0,0,0,43.5071332799857,LGd,511,0,,
931,82,sub-607660,0220609,5351.932834720535,30.774359871284034,0,0,0,43.5071332799857,VISl,410,0,,
932,83,sub-607660,0220609,5353.934514720535,64.80811740347559,0,0,0,45.10406618560748,VISli,479,0,,
933,83,sub-607660,0220609,5353.934514720535,64.80811740347559,0,0,0,45.10406618560748,VISp,709,0,,
934,83,sub-607660,0220609,5353.934514720535,64.80811740347559,0,0,0,45.10406618560748,LGd,628,0,,
935,83,sub-607660,0220609,5353.934514720535,64.80811740347559,0,0,0,45.10406618560748,VISl,569,1,,
936,84,sub-607660,0220609,5355.936204720535,59.33030062984252,0,0,0,44.853828682862485,VISli,356,0,,
937,84,sub-607660,0220609,5355.936204720535,59.33030062984252,0,0,0,44.853828682862485,VISp,769,0,,
938,84,sub-607660,0220609,5355.936204720535,59.33030062984252,0,0,0,44.853828682862485,LGd,566,1,,
939,84,sub-607660,0220609,5355.936204720535,59.33030062984252,0,0,0,44.853828682862485,VISl,441,0,,
940,85,sub-607660,0220609,5357.937774720534,14.888864495374342,0,0,0,46.41422738586771,VISli,332,0,,
941,85,sub-607660,0220609,5357.937774720534,14.888864495374342,0,0,0,46.41422738586771,VISp,586,0,,
942,85,sub-607660,0220609,5357.937774720534,14.888864495374342,0,0,0,46.41422738586771,LGd,532,0,,
943,85,sub-607660,0220609,5357.937774720534,14.888864495374342,0,0,0,46.41422738586771,VISl,385,0,,
944,86,sub-607660,0220609,5359.939424720535,0.032442042496005165,0,0,0,47.033537570751406,VISli,218,0,,
945,86,sub-607660,0220609,5359.939424720535,0.032442042496005165,0,0,0,47.033537570751406,VISp,423,0,,
946,86,sub-607660,0220609,5359.939424720535,0.032442042496005165,0,0,0,47.033537570751406,LGd,454,6,,
947,86,sub-607660,0220609,5359.939424720535,0.032442042496005165,0,0,0,47.033537570751406,VISl,365,0,,
948,87,sub-607660,0220609,5361.941234720534,11.31058296593083,0,0,5,,VISli,477,0,,
949,87,sub-607660,0220609,5361.941234720534,11.31058296593083,0,0,5,,VISp,788,0,,
950,87,sub-607660,0220609,5361.941234720534,11.31058296593083,0,0,5,,LGd,631,0,,
951,87,sub-607660,0220609,5361.941234720534,11.31058296593083,0,0,5,,VISl,587,0,,
952,88,sub-607660,0220609,5363.942764720535,45.43372085113746,0,0,0,45.91700771809202,VISli,305,0,,
953,88,sub-607660,0220609,5363.942764720535,45.43372085113746,0,0,0,45.91700771809202,VISp,620,0,,
954,88,sub-607660,0220609,5363.942764720535,45.43372085113746,0,0,0,45.91700771809202,LGd,634,0,,
955,88,sub-607660,0220609,5363.942764720535,45.43372085113746,0,0,0,45.91700771809202,VISl,516,0,,
956,89,sub-607660,0220609,5365.944444720534,53.88514901753339,0,0,0,46.106068545175624,VISli,359,0,,
957,89,sub-607660,0220609,5365.944444720534,53.88514901753339,0,0,0,46.106068545175624,VISp,670,1,,
958,89,sub-607660,0220609,5365.944444720534,53.88514901753339,0,0,0,46.106068545175624,LGd,540,1,,
959,89,sub-607660,0220609,5365.944444720534,53.88514901753339,0,0,0,46.106068545175624,VISl,628,1,,
960,90,sub-607660,0220609,5367.946154720535,57.259253788996304,0,0,0,46.113801570378094,VISli,330,0,,
961,90,sub-607660,0220609,5367.946154720535,57.259253788996304,0,0,0,46.113801570378094,VISp,778,0,,
962,90,sub-607660,0220609,5367.946154720535,57.259253788996304,0,0,0,46.113801570378094,LGd,506,0,,
963,90,sub-607660,0220609,5367.946154720535,57.259253788996304,0,0,0,46.113801570378094,VISl,431,1,,
964,91,sub-607660,0220609,5369.947824720534,58.473411965990486,0,0,0,46.04457219492733,VISli,306,0,,
965,91,sub-607660,0220609,5369.947824720534,58.473411965990486,0,0,0,46.04457219492733,VISp,594,0,,
966,91,sub-607660,0220609,5369.947824720534,58.473411965990486,0,0,0,46.04457219492733,LGd,518,0,,
967,91,sub-607660,0220609,5369.947824720534,58.473411965990486,0,0,0,46.04457219492733,VISl,376,1,,
968,92,sub-607660,0220609,5371.949484720534,41.84415149230044,0,0,0,45.93804086409612,VISli,290,0,,
969,92,sub-607660,0220609,5371.949484720534,41.84415149230044,0,0,0,45.93804086409612,VISp,640,0,,
970,92,sub-607660,0220609,5371.949484720534,41.84415149230044,0,0,0,45.93804086409612,LGd,527,0,,
971,92,sub-607660,0220609,5371.949484720534,41.84415149230044,0,0,0,45.93804086409612,VISl,520,1,,
972,93,sub-607660,0220609,5373.951134720534,32.76642193489106,0,0,0,46.22540199958264,VISli,278,0,,
973,93,sub-607660,0220609,5373.951134720534,32.76642193489106,0,0,0,46.22540199958264,VISp,584,0,,
974,93,sub-607660,0220609,5373.951134720534,32.76642193489106,0,0,0,46.22540199958264,LGd,524,3,,
975,93,sub-607660,0220609,5373.951134720534,32.76642193489106,0,0,0,46.22540199958264,VISl,473,0,,
976,94,sub-607660,0220609,5375.952824720534,38.14059572536618,0,0,0,46.46771350427883,VISli,319,0,,
977,94,sub-607660,0220609,5375.952824720534,38.14059572536618,0,0,0,46.46771350427883,VISp,591,0,,
978,94,sub-607660,0220609,5375.952824720534,38.14059572536618,0,0,0,46.46771350427883,LGd,509,0,,
979,94,sub-607660,0220609,5375.952824720534,38.14059572536618,0,0,0,46.46771350427883,VISl,454,1,,
980,95,sub-607660,0220609,5377.954524720534,46.31058961321536,0,0,0,46.98273309397411,VISli,287,1,,
981,95,sub-607660,0220609,5377.954524720534,46.31058961321536,0,0,0,46.98273309397411,VISp,654,0,,
982,95,sub-607660,0220609,5377.954524720534,46.31058961321536,0,0,0,46.98273309397411,LGd,496,4,,
983,95,sub-607660,0220609,5377.954524720534,46.31058961321536,0,0,0,46.98273309397411,VISl,382,1,,
984,96,sub-607660,0220609,5379.956254720534,15.07608887221455,0,0,0,47.13996771581886,VISli,300,0,,
985,96,sub-607660,0220609,5379.956254720534,15.07608887221455,0,0,0,47.13996771581886,VISp,691,0,,
986,96,sub-607660,0220609,5379.956254720534,15.07608887221455,0,0,0,47.13996771581886,LGd,546,1,,
987,96,sub-607660,0220609,5379.956254720534,15.07608887221455,0,0,0,47.13996771581886,VISl,444,1,,
988,97,sub-607660,0220609,5381.957864720534,0.7955184568344101,0,0,0,46.30080055842994,VISli,345,3,,
989,97,sub-607660,0220609,5381.957864720534,0.7955184568344101,0,0,0,46.30080055842994,VISp,485,3,,
990,97,sub-607660,0220609,5381.957864720534,0.7955184568344101,0,0,0,46.30080055842994,LGd,449,2,,
991,97,sub-607660,0220609,5381.957864720534,0.7955184568344101,0,0,0,46.30080055842994,VISl,377,1,,
